Region,Latitude,Longitude,Radius
Algeria_El Bayadh,32.0394531,0.1538575,10
Algeria_El Bayadh,32.0394531,0.3664136,10
Algeria_El Bayadh,32.0394531,0.5789697,10
Algeria_El Bayadh,32.0394531,0.7915258,10
Algeria_El Bayadh,32.0394531,1.0040819,10
Algeria_El Bayadh,32.0394531,1.216638,10
Algeria_El Bayadh,32.0394531,1.4291941,10
Algeria_El Bayadh,32.0394531,1.6417501,10
Algeria_El Bayadh,32.0394531,1.8543062,10
Algeria_El Bayadh,32.0394531,2.0668623,10
Algeria_El Bayadh,32.0394531,2.2794184,10
Algeria_Ghardaïa,32.0394531,2.4919745,10
Algeria_Ghardaïa,32.0394531,2.7045306,10
Algeria_Ghardaïa,32.0394531,2.9170867,10
Algeria_Ghardaïa,32.0394531,3.1296427,10
Algeria_Ghardaïa,32.0394531,3.3421988,10
Algeria_Ghardaïa,32.0394531,3.5547549,10
Algeria_Ghardaïa,32.0394531,3.767311,10
Algeria_Ghardaïa,32.0394531,3.9798671,10
Algeria_Ghardaïa,32.0394531,4.1924232,10
Algeria_Ouargla,32.0394531,4.4049793,10
Algeria_Ouargla,32.0394531,4.6175353,10
Algeria_Ouargla,32.0394531,4.8300914,10
Algeria_Ouargla,32.0394531,5.0426475,10
Algeria_Ouargla,32.0394531,5.2552036,10
Algeria_Ouargla,32.0394531,5.4677597,10
Algeria_Ouargla,32.0394531,5.6803158,10
Algeria_Ouargla,32.0394531,5.8928718,10
Algeria_Ouargla,32.0394531,6.1054279,10
Algeria_Ouargla,32.0394531,6.317984,10
Algeria_Ouargla,32.0394531,6.5305401,10
Algeria_Ouargla,32.0394531,6.7430962,10
Algeria_Ouargla,32.0394531,6.9556523,10
Algeria_El Oued,32.0394531,7.1682084,10
Algeria_El Oued,32.0394531,7.3807644,10
Algeria_El Oued,32.0394531,7.5933205,10
Algeria_El Oued,32.0394531,7.8058766,10
Algeria_El Oued,32.0394531,8.0184327,10
Algeria_El Oued,32.0394531,8.2309888,10
Algeria_El Oued,32.0394531,8.4435449,10
Algeria_El Oued,32.0394531,8.656101,10
Algeria_El Oued,32.0394531,8.868657,10
Algeria_El Oued,32.0394531,9.0174463,4
Algeria_Béchar,32.2196332,-1.1065618,10
Algeria_Naama,32.2196332,-0.8935855,10
Algeria_Naama,32.2196332,-0.6806092,10
Algeria_Naama,32.2196332,-0.4676329,10
Algeria_Béchar,32.2196332,-0.2546566,10
Algeria_El Bayadh,32.2196332,-0.0416803,10
Algeria_El Bayadh,32.2196332,0.171296,10
Algeria_El Bayadh,32.2196332,0.3842723,10
Algeria_El Bayadh,32.2196332,0.5972485,10
Algeria_El Bayadh,32.2196332,0.8102248,10
Algeria_El Bayadh,32.2196332,1.0232011,10
Algeria_El Bayadh,32.2196332,1.2361774,10
Algeria_El Bayadh,32.2196332,1.4491537,10
Algeria_El Bayadh,32.2196332,1.66213,10
Algeria_El Bayadh,32.2196332,1.8751063,10
Algeria_El Bayadh,32.2196332,2.0880826,10
Algeria_El Bayadh,32.2196332,2.3010589,10
Algeria_Ghardaïa,32.2196332,2.5140351,10
Algeria_Ghardaïa,32.2196332,2.7270114,10
Algeria_Ghardaïa,32.2196332,2.9399877,10
Algeria_Ghardaïa,32.2196332,3.152964,10
Algeria_Ghardaïa,32.2196332,3.3659403,10
Algeria_Ghardaïa,32.2196332,3.5789166,10
Algeria_Ghardaïa,32.2196332,3.7918929,10
Algeria_Ghardaïa,32.2196332,4.0048692,10
Algeria_Ghardaïa,32.2196332,4.2178454,10
Algeria_Ouargla,32.2196332,4.4308217,10
Algeria_Ouargla,32.2196332,4.643798,10
Algeria_Ouargla,32.2196332,4.8567743,10
Algeria_Ouargla,32.2196332,5.0697506,10
Algeria_Ouargla,32.2196332,5.2827269,10
Algeria_Ouargla,32.2196332,5.4957032,10
Algeria_Ouargla,32.2196332,5.7086795,10
Algeria_Ouargla,32.2196332,5.9216558,10
Algeria_Ouargla,32.2196332,6.134632,10
Algeria_Ouargla,32.2196332,6.3476083,10
Algeria_Ouargla,32.2196332,6.5605846,10
Algeria_Ouargla,32.2196332,6.7735609,10
Algeria_El Oued,32.2196332,6.9865372,10
Algeria_El Oued,32.2196332,7.1995135,10
Algeria_El Oued,32.2196332,7.4124898,10
Algeria_El Oued,32.2196332,7.6254661,10
Algeria_El Oued,32.2196332,7.8384424,10
Algeria_El Oued,32.2196332,8.0514186,10
Algeria_El Oued,32.2196332,8.2643949,10
Algeria_El Oued,32.2196332,8.4773712,10
Algeria_El Oued,32.2106242,8.6796987,9
Algeria_El Oued,32.1655792,8.8394467,4
Algeria_Naama,32.3727864,-1.0595035,7
Algeria_Naama,32.3998134,-0.8781101,10
Algeria_Naama,32.3998134,-0.6647099,10
Algeria_Naama,32.3998134,-0.4513096,10
Algeria_Naama,32.3998134,-0.2379093,10
Algeria_Naama,32.3998134,-0.024509,10
Algeria_El Bayadh,32.3998134,0.1888912,10
Algeria_El Bayadh,32.3998134,0.4022915,10
Algeria_El Bayadh,32.3998134,0.6156918,10
Algeria_El Bayadh,32.3998134,0.829092,10
Algeria_El Bayadh,32.3998134,1.0424923,10
Algeria_El Bayadh,32.3998134,1.2558926,10
Algeria_El Bayadh,32.3998134,1.4692929,10
Algeria_El Bayadh,32.3998134,1.6826931,10
Algeria_El Bayadh,32.3998134,1.8960934,10
Algeria_El Bayadh,32.3998134,2.1094937,10
Algeria_Ghardaïa,32.3998134,2.3228939,10
Algeria_Ghardaïa,32.3998134,2.5362942,10
Algeria_Ghardaïa,32.3998134,2.7496945,10
Algeria_Ghardaïa,32.3998134,2.9630948,10
Algeria_Ghardaïa,32.3998134,3.176495,10
Algeria_Ghardaïa,32.3998134,3.3898953,10
Algeria_Ghardaïa,32.3998134,3.6032956,10
Algeria_Ghardaïa,32.3998134,3.8166958,10
Algeria_Ghardaïa,32.3998134,4.0300961,10
Algeria_Ghardaïa,32.3998134,4.2434964,10
Algeria_Ghardaïa,32.3998134,4.4568966,10
Algeria_Ouargla,32.3998134,4.6702969,10
Algeria_Ouargla,32.3998134,4.8836972,10
Algeria_Ouargla,32.3998134,5.0970975,10
Algeria_Ouargla,32.3998134,5.3104977,10
Algeria_Ouargla,32.3998134,5.523898,10
Algeria_Ouargla,32.3998134,5.7372983,10
Algeria_Ouargla,32.3998134,5.9506985,10
Algeria_Ouargla,32.3998134,6.1640988,10
Algeria_Ouargla,32.3998134,6.3774991,10
Algeria_Ouargla,32.3998134,6.5908994,10
Algeria_El Oued,32.3998134,6.8042996,10
Algeria_El Oued,32.3998134,7.0176999,10
Algeria_El Oued,32.3998134,7.2311002,10
Algeria_El Oued,32.3998134,7.4445004,10
Algeria_El Oued,32.3998134,7.6579007,10
Algeria_El Oued,32.3998134,7.871301,10
Algeria_El Oued,32.3998134,8.0847012,10
Algeria_El Oued,32.3998134,8.2981015,10
Algeria_El Oued,32.3637774,8.5115018,6
Algeria_Naama,32.6160296,-1.0763238,6
Algeria_Naama,32.5799936,-0.8624957,10
Algeria_Naama,32.5799936,-0.6486676,10
Algeria_Naama,32.5799936,-0.4348396,10
Algeria_Naama,32.5799936,-0.2210115,10
Algeria_El Bayadh,32.5799936,-0.0071834,10
Algeria_El Bayadh,32.5799936,0.2066446,10
Algeria_El Bayadh,32.5799936,0.4204727,10
Algeria_El Bayadh,32.5799936,0.6343008,10
Algeria_El Bayadh,32.5799936,0.8481288,10
Algeria_El Bayadh,32.5799936,1.0619569,10
Algeria_El Bayadh,32.5799936,1.2757849,10
Algeria_El Bayadh,32.5799936,1.489613,10
Algeria_El Bayadh,32.5799936,1.7034411,10
Algeria_El Bayadh,32.5799936,1.9172691,10
Algeria_El Bayadh,32.5799936,2.1310972,10
Algeria_Ghardaïa,32.5799936,2.3449253,10
Algeria_Ghardaïa,32.5799936,2.5587533,10
Algeria_Ghardaïa,32.5799936,2.7725814,10
Algeria_Ghardaïa,32.5799936,2.9864094,10
Algeria_Ghardaïa,32.5799936,3.2002375,10
Algeria_Ghardaïa,32.5799936,3.4140656,10
Algeria_Ghardaïa,32.5799936,3.6278936,10
Algeria_Ghardaïa,32.5799936,3.8417217,10
Algeria_Ghardaïa,32.5799936,4.0555498,10
Algeria_Ghardaïa,32.5799936,4.2693778,10
Algeria_Ghardaïa,32.5799936,4.4832059,10
Algeria_Ghardaïa,32.5799936,4.697034,10
Algeria_Ouargla,32.5799936,4.910862,10
Algeria_Ouargla,32.5799936,5.1246901,10
Algeria_Ouargla,32.5799936,5.3385181,10
Algeria_Ouargla,32.5799936,5.5523462,10
Algeria_Ouargla,32.5799936,5.7661743,10
Algeria_Ouargla,32.5799936,5.9800023,10
Algeria_Ouargla,32.5799936,6.1938304,10
Algeria_Ouargla,32.5799936,6.4076585,10
Algeria_Ouargla,32.5799936,6.6214865,10
Algeria_El Oued,32.5799936,6.8353146,10
Algeria_El Oued,32.5799936,7.0491426,10
Algeria_El Oued,32.5799936,7.2629707,10
Algeria_El Oued,32.5799936,7.4767988,10
Algeria_El Oued,32.5799936,7.6906268,10
Algeria_El Oued,32.5799936,7.9044549,10
Algeria_El Oued,32.5799936,8.118283,10
Algeria_El Oued,32.5799936,8.278654,5
Algeria_Naama,32.7691828,-1.2645475,9
Algeria_Naama,32.7601738,-1.0610007,10
Algeria_Naama,32.7601738,-0.846741,10
Algeria_Naama,32.7601738,-0.6324813,10
Algeria_Naama,32.7601738,-0.4182216,10
Algeria_Naama,32.7601738,-0.2039619,10
Algeria_El Bayadh,32.7601738,0.0102977,10
Algeria_El Bayadh,32.7601738,0.2245574,10
Algeria_El Bayadh,32.7601738,0.4388171,10
Algeria_El Bayadh,32.7601738,0.6530768,10
Algeria_El Bayadh,32.7601738,0.8673365,10
Algeria_El Bayadh,32.7601738,1.0815962,10
Algeria_El Bayadh,32.7601738,1.2958559,10
Algeria_El Bayadh,32.7601738,1.5101156,10
Algeria_El Bayadh,32.7601738,1.7243753,10
Algeria_El Bayadh,32.7601738,1.938635,10
Algeria_El Bayadh,32.7601738,2.1528947,10
Algeria_Laghouat,32.7601738,2.3671544,10
Algeria_Laghouat,32.7601738,2.5814141,10
Algeria_Ghardaïa,32.7601738,2.7956738,10
Algeria_Ghardaïa,32.7601738,3.0099335,10
Algeria_Ghardaïa,32.7601738,3.2241932,10
Algeria_Ghardaïa,32.7601738,3.4384529,10
Algeria_Ghardaïa,32.7601738,3.6527126,10
Algeria_Ghardaïa,32.7601738,3.8669723,10
Algeria_Ghardaïa,32.7601738,4.081232,10
Algeria_Ghardaïa,32.7601738,4.2954917,10
Algeria_Ghardaïa,32.7601738,4.5097514,10
Algeria_Ghardaïa,32.7601738,4.7240111,10
Algeria_Ouargla,32.7601738,4.9382708,10
Algeria_Ouargla,32.7601738,5.1525305,10
Algeria_Ouargla,32.7601738,5.3667902,10
Algeria_Ouargla,32.7601738,5.5810499,10
Algeria_Ouargla,32.7601738,5.7953096,10
Algeria_Ouargla,32.7601738,6.0095693,10
Algeria_Ouargla,32.7601738,6.223829,10
Algeria_Ouargla,32.7601738,6.4380887,10
Algeria_El Oued,32.7601738,6.6523484,10
Algeria_El Oued,32.7601738,6.8666081,10
Algeria_El Oued,32.7601738,7.0808678,10
Algeria_El Oued,32.7601738,7.2951275,10
Algeria_El Oued,32.7601738,7.5093872,10
Algeria_El Oued,32.7601738,7.7236469,10
Algeria_El Oued,32.7601738,7.9379066,10
Algeria_El Oued,32.7601738,8.1521663,10
Algeria_Naama,32.940354,-1.4319916,6
Algeria_Naama,32.940354,-1.2602354,10
Algeria_Naama,32.940354,-1.0455402,10
Algeria_Naama,32.940354,-0.830845,10
Algeria_Naama,32.940354,-0.6161498,10
Algeria_Naama,32.940354,-0.4014546,10
Algeria_Naama,32.940354,-0.1867594,10
Algeria_El Bayadh,32.940354,0.0279358,10
Algeria_El Bayadh,32.940354,0.242631,10
Algeria_El Bayadh,32.940354,0.4573262,10
Algeria_El Bayadh,32.940354,0.6720214,10
Algeria_El Bayadh,32.940354,0.8867166,10
Algeria_El Bayadh,32.940354,1.1014118,10
Algeria_El Bayadh,32.940354,1.3161071,10
Algeria_El Bayadh,32.940354,1.5308023,10
Algeria_El Bayadh,32.940354,1.7454975,10
Algeria_El Bayadh,32.940354,1.9601927,10
Algeria_El Bayadh,32.940354,2.1748879,10
Algeria_Laghouat,32.940354,2.3895831,10
Algeria_Laghouat,32.940354,2.6042783,10
Algeria_Laghouat,32.940354,2.8189735,10
Algeria_Laghouat,32.940354,3.0336687,10
Algeria_Laghouat,32.940354,3.2483639,10
Algeria_Laghouat,32.940354,3.4630591,10
Algeria_Ghardaïa,32.940354,3.6777543,10
Algeria_Ghardaïa,32.940354,3.8924495,10
Algeria_Ghardaïa,32.940354,4.1071447,10
Algeria_Ghardaïa,32.940354,4.3218399,10
Algeria_Ghardaïa,32.940354,4.5365351,10
Algeria_Djelfa,32.940354,4.7512303,10
Algeria_Djelfa,32.940354,4.9659255,10
Algeria_Ouargla,32.940354,5.1806208,10
Algeria_Ouargla,32.940354,5.395316,10
Algeria_Ouargla,32.940354,5.6100112,10
Algeria_Ouargla,32.940354,5.8247064,10
Algeria_Ouargla,32.940354,6.0394016,10
Algeria_Ouargla,32.940354,6.2540968,10
Algeria_Ouargla,32.940354,6.468792,10
Algeria_El Oued,32.940354,6.6834872,10
Algeria_El Oued,32.940354,6.8981824,10
Algeria_El Oued,32.940354,7.1128776,10
Algeria_El Oued,32.940354,7.3275728,10
Algeria_El Oued,32.940354,7.542268,10
Algeria_El Oued,32.940354,7.7569632,10
Algeria_El Oued,32.940354,7.9716584,10
Algeria_El Oued,32.9133269,8.1541526,7
Algeria_Naama,33.1385522,-1.4386957,8
Algeria_Naama,33.1205341,-1.2450756,10
Algeria_Naama,33.1205341,-1.029941,10
Algeria_Naama,33.1205341,-0.8148064,10
Algeria_Naama,33.1205341,-0.5996718,10
Algeria_Naama,33.1205341,-0.3845372,10
Algeria_Naama,33.1205341,-0.1694025,10
Algeria_El Bayadh,33.1205341,0.0457321,10
Algeria_El Bayadh,33.1205341,0.2608667,10
Algeria_El Bayadh,33.1205341,0.4760013,10
Algeria_El Bayadh,33.1205341,0.6911359,10
Algeria_El Bayadh,33.1205341,0.9062706,10
Algeria_El Bayadh,33.1205341,1.1214052,10
Algeria_El Bayadh,33.1205341,1.3365398,10
Algeria_El Bayadh,33.1205341,1.5516744,10
Algeria_El Bayadh,33.1205341,1.766809,10
Algeria_El Bayadh,33.1205341,1.9819437,10
Algeria_Laghouat,33.1205341,2.1970783,10
Algeria_Laghouat,33.1205341,2.4122129,10
Algeria_Laghouat,33.1205341,2.6273475,10
Algeria_Laghouat,33.1205341,2.8424821,10
Algeria_Laghouat,33.1205341,3.0576168,10
Algeria_Laghouat,33.1205341,3.2727514,10
Algeria_Laghouat,33.1205341,3.487886,10
Algeria_Laghouat,33.1205341,3.7030206,10
Algeria_Laghouat,33.1205341,3.9181552,10
Algeria_Laghouat,33.1205341,4.1332898,10
Algeria_Djelfa,33.1205341,4.3484245,10
Algeria_Djelfa,33.1205341,4.5635591,10
Algeria_Djelfa,33.1205341,4.7786937,10
Algeria_Ouargla,33.1205341,4.9938283,10
Algeria_Ouargla,33.1205341,5.2089629,10
Algeria_Ouargla,33.1205341,5.4240976,10
Algeria_Ouargla,33.1205341,5.6392322,10
Algeria_Ouargla,33.1205341,5.8543668,10
Algeria_Ouargla,33.1205341,6.0695014,10
Algeria_Ouargla,33.1205341,6.284636,10
Algeria_El Oued,33.1205341,6.4997707,10
Algeria_El Oued,33.1205341,6.7149053,10
Algeria_El Oued,33.1205341,6.9300399,10
Algeria_El Oued,33.1205341,7.1451745,10
Algeria_El Oued,33.1205341,7.3603091,10
Algeria_El Oued,33.1205341,7.5754438,10
Algeria_El Oued,33.1115251,7.7798216,9
Algeria_El Oued,33.0754891,7.9519404,5
Algeria_Naama,33.3007143,-1.6070414,5
Algeria_Naama,33.3007143,-1.4453579,10
Algeria_Naama,33.3007143,-1.22978,10
Algeria_Naama,33.3007143,-1.014202,10
Algeria_Naama,33.3007143,-0.798624,10
Algeria_Naama,33.3007143,-0.5830461,10
Algeria_Naama,33.3007143,-0.3674681,10
Algeria_Naama,33.3007143,-0.1518901,10
Algeria_El Bayadh,33.3007143,0.0636879,10
Algeria_El Bayadh,33.3007143,0.2792658,10
Algeria_El Bayadh,33.3007143,0.4948438,10
Algeria_El Bayadh,33.3007143,0.7104218,10
Algeria_El Bayadh,33.3007143,0.9259997,10
Algeria_El Bayadh,33.3007143,1.1415777,10
Algeria_El Bayadh,33.3007143,1.3571557,10
Algeria_El Bayadh,33.3007143,1.5727337,10
Algeria_El Bayadh,33.3007143,1.7883116,10
Algeria_Laghouat,33.3007143,2.0038896,10
Algeria_Laghouat,33.3007143,2.2194676,10
Algeria_Laghouat,33.3007143,2.4350455,10
Algeria_Laghouat,33.3007143,2.6506235,10
Algeria_Laghouat,33.3007143,2.8662015,10
Algeria_Laghouat,33.3007143,3.0817795,10
Algeria_Laghouat,33.3007143,3.2973574,10
Algeria_Laghouat,33.3007143,3.5129354,10
Algeria_Laghouat,33.3007143,3.7285134,10
Algeria_Laghouat,33.3007143,3.9440914,10
Algeria_Djelfa,33.3007143,4.1596693,10
Algeria_Djelfa,33.3007143,4.3752473,10
Algeria_Djelfa,33.3007143,4.5908253,10
Algeria_Djelfa,33.3007143,4.8064032,10
Algeria_Ouargla,33.3007143,5.0219812,10
Algeria_Ouargla,33.3007143,5.2375592,10
Algeria_Ouargla,33.3007143,5.4531372,10
Algeria_Ouargla,33.3007143,5.6687151,10
Algeria_Ouargla,33.3007143,5.8842931,10
Algeria_Ouargla,33.3007143,6.0998711,10
Algeria_Ouargla,33.3007143,6.315449,10
Algeria_El Oued,33.3007143,6.531027,10
Algeria_El Oued,33.3007143,6.746605,10
Algeria_El Oued,33.3007143,6.962183,10
Algeria_El Oued,33.3007143,7.1777609,10
Algeria_El Oued,33.3007143,7.3933389,10
Algeria_El Oued,33.3007143,7.6089169,10
Algeria_Naama,33.4268405,-1.5816071,4
Algeria_Naama,33.4808945,-1.4303726,10
Algeria_Naama,33.4808945,-1.2143473,10
Algeria_Naama,33.4808945,-0.998322,10
Algeria_Naama,33.4808945,-0.7822967,10
Algeria_Naama,33.4808945,-0.5662714,10
Algeria_Naama,33.4808945,-0.3502461,10
Algeria_Naama,33.4808945,-0.1342208,10
Algeria_El Bayadh,33.4808945,0.0818045,10
Algeria_El Bayadh,33.4808945,0.2978298,10
Algeria_El Bayadh,33.4808945,0.5138551,10
Algeria_El Bayadh,33.4808945,0.7298804,10
Algeria_El Bayadh,33.4808945,0.9459057,10
Algeria_El Bayadh,33.4808945,1.161931,10
Algeria_El Bayadh,33.4808945,1.3779563,10
Algeria_El Bayadh,33.4808945,1.5939816,10
Algeria_El Bayadh,33.4808945,1.8100069,10
Algeria_El Bayadh,33.4808945,2.0260322,10
Algeria_Laghouat,33.4808945,2.2420575,10
Algeria_Laghouat,33.4808945,2.4580828,10
Algeria_Laghouat,33.4808945,2.6741081,10
Algeria_Laghouat,33.4808945,2.8901333,10
Algeria_Laghouat,33.4808945,3.1061586,10
Algeria_Laghouat,33.4808945,3.3221839,10
Algeria_Laghouat,33.4808945,3.5382092,10
Algeria_Laghouat,33.4808945,3.7542345,10
Algeria_Djelfa,33.4808945,3.9702598,10
Algeria_Djelfa,33.4808945,4.1862851,10
Algeria_Djelfa,33.4808945,4.4023104,10
Algeria_Djelfa,33.4808945,4.6183357,10
Algeria_Djelfa,33.4808945,4.834361,10
Algeria_El Oued,33.4808945,5.0503863,10
Algeria_El Oued,33.4808945,5.2664116,10
Algeria_El Oued,33.4808945,5.4824369,10
Algeria_El Oued,33.4808945,5.6984622,10
Algeria_El Oued,33.4808945,5.9144875,10
Algeria_El Oued,33.4808945,6.1305128,10
Algeria_El Oued,33.4808945,6.3465381,10
Algeria_El Oued,33.4808945,6.5625634,10
Algeria_El Oued,33.4808945,6.7785887,10
Algeria_El Oued,33.4808945,6.994614,10
Algeria_El Oued,33.4808945,7.2106393,10
Algeria_El Oued,33.4808945,7.4266646,10
Algeria_El Oued,33.4538675,7.6102894,7
Algeria_Naama,33.6971107,-1.5884275,6
Algeria_Naama,33.6610747,-1.415253,10
Algeria_Naama,33.6610747,-1.1987764,10
Algeria_Naama,33.6610747,-0.9822998,10
Algeria_Naama,33.6610747,-0.7658231,10
Algeria_Naama,33.6610747,-0.5493465,10
Algeria_Naama,33.6610747,-0.3328699,10
Algeria_Naama,33.6610747,-0.1163933,10
Algeria_El Bayadh,33.6610747,0.1000834,10
Algeria_El Bayadh,33.6610747,0.31656,10
Algeria_El Bayadh,33.6610747,0.5330366,10
Algeria_El Bayadh,33.6610747,0.7495132,10
Algeria_El Bayadh,33.6610747,0.9659899,10
Algeria_El Bayadh,33.6610747,1.1824665,10
Algeria_El Bayadh,33.6610747,1.3989431,10
Algeria_El Bayadh,33.6610747,1.6154197,10
Algeria_El Bayadh,33.6610747,1.8318964,10
Algeria_Laghouat,33.6610747,2.048373,10
Algeria_Laghouat,33.6610747,2.2648496,10
Algeria_Laghouat,33.6610747,2.4813262,10
Algeria_Laghouat,33.6610747,2.6978029,10
Algeria_Laghouat,33.6610747,2.9142795,10
Algeria_Laghouat,33.6610747,3.1307561,10
Algeria_Laghouat,33.6610747,3.3472327,10
Algeria_Djelfa,33.6610747,3.5637094,10
Algeria_Djelfa,33.6610747,3.780186,10
Algeria_Djelfa,33.6610747,3.9966626,10
Algeria_Djelfa,33.6610747,4.2131393,10
Algeria_Djelfa,33.6610747,4.4296159,10
Algeria_Djelfa,33.6610747,4.6460925,10
Algeria_Djelfa,33.6610747,4.8625691,10
Algeria_Biskra,33.6610747,5.0790458,10
Algeria_El Oued,33.6610747,5.2955224,10
Algeria_El Oued,33.6610747,5.511999,10
Algeria_El Oued,33.6610747,5.7284756,10
Algeria_El Oued,33.6610747,5.9449523,10
Algeria_El Oued,33.6610747,6.1614289,10
Algeria_El Oued,33.6610747,6.3779055,10
Algeria_El Oued,33.6610747,6.5943821,10
Algeria_El Oued,33.6610747,6.8108588,10
Algeria_El Oued,33.6610747,7.0273354,10
Algeria_El Oued,33.6610747,7.243812,10
Algeria_El Oued,33.6520657,7.4494648,9
Algeria_Naama,33.8412549,-1.6060835,9
Algeria_Naama,33.8412549,-1.3999981,10
Algeria_Naama,33.8412549,-1.1830661,10
Algeria_Naama,33.8412549,-0.9661342,10
Algeria_Naama,33.8412549,-0.7492022,10
Algeria_Naama,33.8412549,-0.5322702,10
Algeria_Naama,33.8412549,-0.3153382,10
Algeria_Naama,33.8412549,-0.0984062,10
Algeria_El Bayadh,33.8412549,0.1185258,10
Algeria_El Bayadh,33.8412549,0.3354578,10
Algeria_El Bayadh,33.8412549,0.5523898,10
Algeria_El Bayadh,33.8412549,0.7693218,10
Algeria_El Bayadh,33.8412549,0.9862538,10
Algeria_El Bayadh,33.8412549,1.2031858,10
Algeria_El Bayadh,33.8412549,1.4201178,10
Algeria_El Bayadh,33.8412549,1.6370498,10
Algeria_Laghouat,33.8412549,1.8539818,10
Algeria_Laghouat,33.8412549,2.0709138,10
Algeria_Laghouat,33.8412549,2.2878458,10
Algeria_Laghouat,33.8412549,2.5047778,10
Algeria_Laghouat,33.8412549,2.7217098,10
Algeria_Laghouat,33.8412549,2.9386418,10
Algeria_Laghouat,33.8412549,3.1555738,10
Algeria_Djelfa,33.8412549,3.3725058,10
Algeria_Djelfa,33.8412549,3.5894378,10
Algeria_Djelfa,33.8412549,3.8063698,10
Algeria_Djelfa,33.8412549,4.0233017,10
Algeria_Djelfa,33.8412549,4.2402337,10
Algeria_Djelfa,33.8412549,4.4571657,10
Algeria_Biskra,33.8412549,4.6740977,10
Algeria_Biskra,33.8412549,4.8910297,10
Algeria_Biskra,33.8412549,5.1079617,10
Algeria_Biskra,33.8412549,5.3248937,10
Algeria_El Oued,33.8412549,5.5418257,10
Algeria_El Oued,33.8412549,5.7587577,10
Algeria_El Oued,33.8412549,5.9756897,10
Algeria_El Oued,33.8412549,6.1926217,10
Algeria_El Oued,33.8412549,6.4095537,10
Algeria_El Oued,33.8412549,6.6264857,10
Algeria_El Oued,33.8412549,6.8434177,10
Algeria_El Oued,33.8412549,7.0603497,10
Algeria_El Oued,33.8412549,7.2772817,10
Algeria_El Oued,33.8412549,7.4399807,5
Algeria_Naama,34.003417,-1.5802602,8
Algeria_Naama,34.021435,-1.3846068,10
Algeria_Naama,34.021435,-1.1672153,10
Algeria_Naama,34.021435,-0.9498239,10
Algeria_Naama,34.021435,-0.7324325,10
Algeria_Naama,34.021435,-0.515041,10
Algeria_Saïda,34.021435,-0.2976496,10
Algeria_Naama,34.021435,-0.0802581,10
Algeria_El Bayadh,34.021435,0.1371333,10
Algeria_El Bayadh,34.021435,0.3545247,10
Algeria_El Bayadh,34.021435,0.5719162,10
Algeria_El Bayadh,34.021435,0.7893076,10
Algeria_El Bayadh,34.021435,1.0066991,10
Algeria_El Bayadh,34.021435,1.2240905,10
Algeria_Laghouat,34.021435,1.4414819,10
Algeria_Laghouat,34.021435,1.6588734,10
Algeria_Laghouat,34.021435,1.8762648,10
Algeria_Laghouat,34.021435,2.0936563,10
Algeria_Laghouat,34.021435,2.3110477,10
Algeria_Djelfa,34.021435,2.5284391,10
Algeria_Laghouat,34.021435,2.7458306,10
Algeria_Laghouat,34.021435,2.963222,10
Algeria_Laghouat,34.021435,3.1806135,10
Algeria_Djelfa,34.021435,3.3980049,10
Algeria_Djelfa,34.021435,3.6153963,10
Algeria_Djelfa,34.021435,3.8327878,10
Algeria_Djelfa,34.021435,4.0501792,10
Algeria_Djelfa,34.021435,4.2675706,10
Algeria_Biskra,34.021435,4.4849621,10
Algeria_Biskra,34.021435,4.7023535,10
Algeria_Biskra,34.021435,4.919745,10
Algeria_Biskra,34.021435,5.1371364,10
Algeria_Biskra,34.021435,5.3545278,10
Algeria_El Oued,34.021435,5.5719193,10
Algeria_El Oued,34.021435,5.7893107,10
Algeria_El Oued,34.021435,6.0067022,10
Algeria_El Oued,34.021435,6.2240936,10
Algeria_El Oued,34.021435,6.441485,10
Algeria_El Oued,34.021435,6.6588765,10
Algeria_El Oued,34.021435,6.8762679,10
Algeria_El Oued,34.021435,7.0936594,10
Algeria_El Oued,34.021435,7.3110508,10
Algeria_El Oued,34.021435,7.4632248,4
Algeria_Tlemcen,34.2106242,-1.57604,9
Algeria_Tlemcen,34.2016152,-1.3690778,10
Algeria_Naama,34.2016152,-1.1512228,10
Algeria_Naama,34.2016152,-0.9333678,10
Algeria_Naama,34.2016152,-0.7155128,10
Algeria_Saïda,34.2016152,-0.4976578,10
Algeria_Saïda,34.2016152,-0.2798028,10
Algeria_Saïda,34.2016152,-0.0619478,10
Algeria_Saïda,34.2016152,0.1559072,10
Algeria_El Bayadh,34.2016152,0.3737622,10
Algeria_El Bayadh,34.2016152,0.5916172,10
Algeria_El Bayadh,34.2016152,0.8094722,10
Algeria_Tiaret,34.2016152,1.0273272,10
Algeria_Tiaret,34.2016152,1.2451822,10
Algeria_Tiaret,34.2016152,1.4630372,10
Algeria_Laghouat,34.2016152,1.6808921,10
Algeria_Laghouat,34.2016152,1.8987471,10
Algeria_Laghouat,34.2016152,2.1166021,10
Algeria_Laghouat,34.2016152,2.3344571,10
Algeria_Djelfa,34.2016152,2.5523121,10
Algeria_Djelfa,34.2016152,2.7701671,10
Algeria_Laghouat,34.2016152,2.9880221,10
Algeria_Djelfa,34.2016152,3.2058771,10
Algeria_Djelfa,34.2016152,3.4237321,10
Algeria_Djelfa,34.2016152,3.6415871,10
Algeria_Djelfa,34.2016152,3.8594421,10
Algeria_Djelfa,34.2016152,4.0772971,10
Algeria_Biskra,34.2016152,4.2951521,10
